packet_id,packet_type,source_gui,dest_gui,created_at,received_at,delay,path
1463,SENSOR_DATA,14,,145.31427690580267,145.31432805112027,5.114531759886631e-05,14 -> 24
1464,SENSOR_DATA,12,,145.31427879779685,145.3145444142871,0.00026561649025325096,12 -> 21 -> 32 -> 43
1465,JOIN_REQUEST,16,,145.31455468598844,145.31464591008574,9.122409730366599e-05,16 -> 25
1477,SENSOR_DATA,52,,146.97690812787653,146.97699486877042,8.674089389160144e-05,52 -> 42
1478,JOIN_REQUEST,61,,146.97695896522347,146.97703315734293,7.41921194560291e-05,61 -> 50
1481,JOIN_ACK,61,,146.9771073494624,146.97718154158184,7.41921194560291e-05,61 -> 50
1482,NETWORK_UPDATE,61,,146.9771073494624,146.97718154158184,7.41921194560291e-05,61 -> 50
1483,NETWORK_UPDATE,50,,146.97718154158184,146.97724326542559,6.172384374281137e-05,50 -> 40
1486,NETWORK_UPDATE,40,,146.97724326542559,146.97733954757334,9.62821477514808e-05,40 -> 31
1487,JOIN_REQUEST,82,,146.97728675201859,146.9773684607764,8.170875781843279e-05,82 -> 72
1489,JOIN_REQUEST,72,,146.97799593761658,146.97808874743896,9.280982237669377e-05,72 -> 61
1492,JOIN_ACK,72,,146.97818155726134,146.9782743670837,9.280982237669377e-05,72 -> 61
1501,SENSOR_DATA,34,,147.88010280081642,147.88016550926756,6.2708451139315e-05,34 -> 33
1504,JOIN_REQUEST,60,,147.90949281322068,147.90954521131889,5.239809820523078e-05,60 -> 50
1507,JOIN_ACK,60,,147.9095976094171,147.9096500075153,5.239809820523078e-05,60 -> 50
1513,JOIN_REQUEST,5,,148.91133239388057,148.91141690792088,8.45140403100686e-05,5 -> 15
1519,SENSOR_DATA,54,,149.11593266089997,149.11599511468245,6.245378247626832e-05,54 -> 63
1521,JOIN_REQUEST,75,,149.1162915997849,149.1163548422986,6.324251370415368e-05,75 -> 74
1522,JOIN_REQUEST,83,,149.1163139178161,149.116399478361,8.55605449032737e-05,83 -> 74
1531,JOIN_REQUEST,4,,152.62310672954715,152.62316201592589,5.5286378739083375e-05,4 -> 14
1534,JOIN_ACK,4,,152.62321730230462,152.62327258868336,5.5286378739083375e-05,4 -> 14
1538,SENSOR_DATA,43,,153.89256613000904,153.89275994523484,0.00019381522579919874,43 -> 32 -> 24
1549,JOIN_REQUEST,16,,155.31455468598844,155.31464591008574,9.122409730366599e-05,16 -> 25
1559,JOIN_REQUEST,80,,156.97724158884006,156.9773405012645,9.89124244483719e-05,80 -> 60
1561,NETWORK_REQUEST,60,,156.9773405012645,156.9775509053542,0.00021040408969952296,60 -> 50 -> 40 -> 31
1562,NETWORK_REPLY,31,,156.9775509053542,156.9777593681286,0.00020846277439545702,31 -> 40 -> 60
1563,NETWORK_UPDATE,60,,156.9777593681286,156.9778117662268,5.239809820523078e-05,60 -> 50
1566,NETWORK_UPDATE,50,,156.9778117662268,156.97787349007055,6.172384374281137e-05,50 -> 40
1568,NETWORK_UPDATE,40,,156.97787349007055,156.9779697722183,9.62821477514808e-05,40 -> 31
1577,JOIN_REQUEST,39,,157.98116426412113,157.9812638958594,9.963173826577076e-05,39 -> 37
1584,JOIN_REQUEST,5,,158.91133239388057,158.91139386065987,6.146677930018996e-05,5 -> 4
1591,SENSOR_DATA,25,,159.11554825780556,159.11561329112155,6.503331599105877e-05,25 -> 34
1590,SENSOR_DATA,45,,159.11554650127056,159.1156372762917,9.077502113541414e-05,45 -> 25
