packet_id,packet_type,source_gui,dest_gui,created_at,received_at,delay,path
7022,TABLE_SHARE,21,,480.8854535472972,480.88555088829366,9.734099648994743e-05,21 -> 12
7035,TABLE_SHARE,20,,480.8854792864155,480.88555102140884,7.173499335522138e-05,20 -> 10
7010,SENSOR_DATA,32,,480.88543426839715,480.8855678106929,0.00013354229577089427,32 -> 33 -> 44
7034,TABLE_SHARE,20,,480.8854792864155,480.8855709504256,9.16640100854238e-05,20 -> 11
7038,SENSOR_DATA,20,,480.8854792864155,480.8855709504256,9.16640100854238e-05,20 -> 11
7020,TABLE_SHARE,21,,480.8854535472972,480.88557430300136,0.00012075570418801362,21 -> 1
7031,TABLE_SHARE,20,,480.8854792864155,480.88557645467694,9.716826144767765e-05,20 -> 31
7021,TABLE_SHARE,21,,480.8854535472972,480.8855843056169,0.0001307583196989981,21 -> 0
7037,TABLE_SHARE,20,,480.8854792864155,480.8856012853405,0.00012199892501030263,20 -> 0
7036,TABLE_SHARE,20,,480.8854792864155,480.8856040750747,0.00012478865920684257,20 -> 1
7032,TABLE_SHARE,20,,480.8854792864155,480.88561203455725,0.0001327481417661147,20 -> 12
7012,SENSOR_DATA,22,,480.8854496598801,480.88570552600737,0.0002558661272473728,22 -> 33 -> 44 -> 35
7041,JOIN_REQUEST,14,,482.1476835512868,482.14776116680326,7.761551648854947e-05,14 -> 3
7045,SENSOR_DATA,23,,483.2902080640704,483.2905848996502,0.0003768355798001721,23 -> 43 -> 35 -> 46 -> 37
7047,JOIN_REQUEST,4,,485.62817748447293,485.6282444002157,6.691574276374013e-05,4 -> 3
7048,NETWORK_REQUEST,3,,485.6282444002157,485.62920009638634,0.0009556961706493894,3 -> 12 -> 21 -> 31 -> 42 -> 52 -> 63 -> 74 -> 65 -> 56 -> 37 -> 28
7053,TABLE_SHARE,40,,485.8838424269227,485.88389803435336,5.560743068144802e-05,40 -> 50
7058,SENSOR_DATA,40,,485.8838424269227,485.88389803435336,5.560743068144802e-05,40 -> 50
7054,TABLE_SHARE,40,,485.8838424269227,485.8839100795864,6.7652663744866e-05,40 -> 41
7052,TABLE_SHARE,40,,485.8838424269227,485.88391159784675,6.91709240641103e-05,40 -> 30
7051,TABLE_SHARE,40,,485.8838424269227,485.88392011517675,7.768825406628821e-05,40 -> 31
7055,TABLE_SHARE,40,,485.8838424269227,485.8839338152547,9.138833200950103e-05,40 -> 51
7050,TABLE_SHARE,40,,485.8838424269227,485.8839423960927,9.996917003718409e-05,40 -> 42
7057,TABLE_SHARE,40,,485.8838424269227,485.88396428883635,0.00012186191366936328,40 -> 20
7056,TABLE_SHARE,40,,485.8838424269227,485.8839663361792,0.00012390925650151985,40 -> 21
7063,TABLE_SHARE,11,,485.8854976129012,485.88554655097187,4.893807067674061e-05,11 -> 2
7067,SENSOR_DATA,11,,485.8854976129012,485.88554655097187,4.893807067674061e-05,11 -> 2
7066,TABLE_SHARE,11,,485.8854976129012,485.88554927609084,5.166318965166283e-05,11 -> 12
7064,TABLE_SHARE,11,,485.8854976129012,485.8855589620459,6.134914468702846e-05,11 -> 1
7061,TABLE_SHARE,11,,485.8854976129012,485.88556688234223,6.926944104179711e-05,11 -> 21
7065,TABLE_SHARE,11,,485.8854976129012,485.88558387363133,8.626073014283975e-05,11 -> 0
7060,TABLE_SHARE,11,,485.8854976129012,485.8855885400211,9.092711991343094e-05,11 -> 22
7062,TABLE_SHARE,11,,485.8854976129012,485.8855892769113,9.16640100854238e-05,11 -> 20
7068,JOIN_REQUEST,71,,487.9174320115905,487.9175087737467,7.67621561976739e-05,71 -> 72
7070,JOIN_REQUEST,71,,487.91777423841194,487.91785100056813,7.67621561976739e-05,71 -> 72
7069,NETWORK_REQUEST,72,,487.9175087737467,487.9180766347148,0.0005678609680899172,72 -> 63 -> 74 -> 65 -> 56 -> 37 -> 28
7071,NETWORK_REQUEST,72,,487.91785100056813,487.9184188615362,0.0005678609680899172,72 -> 63 -> 74 -> 65 -> 56 -> 37 -> 28
7075,JOIN_REQUEST,24,,487.9624680451357,487.9625263532768,5.8308141092311416e-05,24 -> 23
7076,NETWORK_REQUEST,23,,487.9625263532768,487.96338982902046,0.0008634757436425389,23 -> 22 -> 31 -> 42 -> 52 -> 63 -> 74 -> 65 -> 56 -> 37 -> 28
7079,TABLE_SHARE,18,,488.3036149755642,488.30367141997147,5.644440727792244e-05,18 -> 19
7080,TABLE_SHARE,18,,488.3036149755642,488.30367743350683,6.245794264714277e-05,18 -> 9
7081,TABLE_SHARE,18,,488.3036149755642,488.3036789203382,6.394477401272525e-05,18 -> 8
7082,TABLE_SHARE,18,,488.3036149755642,488.30368505104485,7.007548066439995e-05,18 -> 28
7083,TABLE_SHARE,18,,488.3036149755642,488.3036861595527,7.11839884957044e-05,18 -> 29
7084,TABLE_SHARE,18,,488.3036149755642,488.3037039197536,8.894418942873017e-05,18 -> 27
7085,TABLE_SHARE,18,,488.3036149755642,488.3037110930113,9.611744712856307e-05,18 -> 7
7086,TABLE_SHARE,18,,488.3036149755642,488.30371129190837,9.631634418383328e-05,18 -> 17
7100,TABLE_SHARE,94,,488.67203607601164,488.6720659285738,2.9852562136056804e-05,94 -> 93
7097,TABLE_SHARE,94,,488.67203607601164,488.67207197342384,3.5897412203667045e-05,94 -> 84
7095,TABLE_SHARE,94,,488.67203607601164,488.6721212113647,8.513535306065023e-05,94 -> 95
7093,TABLE_SHARE,94,,488.67203607601164,488.67213172648576,9.56504741225217e-05,94 -> 74
7094,TABLE_SHARE,94,,488.67203607601164,488.67213401378916,9.793777752520327e-05,94 -> 85
7102,SENSOR_DATA,94,,488.67203607601164,488.6722137461794,0.00017767016777270328,94 -> 83 -> 63
7110,TABLE_SHARE,76,,489.3848556778661,489.3849066397684,5.0961902331891906e-05,76 -> 85
7109,TABLE_SHARE,76,,489.3848556778661,489.384910065093,5.438722689632414e-05,76 -> 77
7117,TABLE_SHARE,76,,489.3848556778661,489.3849126129686,5.6935102520583314e-05,76 -> 86
7129,TABLE_SHARE,77,,489.3848794019258,489.38493050465297,5.110272718411579e-05,77 -> 86
7108,TABLE_SHARE,76,,489.3848556778661,489.38493160426754,7.59264014504879e-05,76 -> 66
7130,TABLE_SHARE,77,,489.3848794019258,489.38493349009565,5.408816986118836e-05,77 -> 87
7123,TABLE_SHARE,77,,489.3848794019258,489.3849337891527,5.438722689632414e-05,77 -> 76
7112,TABLE_SHARE,76,,489.3848556778661,489.3849415788224,8.590095632143857e-05,76 -> 65
7107,TABLE_SHARE,76,,489.3848556778661,489.3849552542153,9.957634921420322e-05,76 -> 67
7118,TABLE_SHARE,76,,489.3848556778661,489.38495537915554,9.970128945724355e-05,76 -> 87
7115,TABLE_SHARE,76,,489.3848556778661,489.38495983941334,0.00010416154725589877,76 -> 74
7128,TABLE_SHARE,77,,489.3848794019258,489.3849613693418,8.196741600841051e-05,77 -> 78
7124,TABLE_SHARE,77,,489.3848794019258,489.3849688306037,8.942867793848563e-05,77 -> 88
7116,TABLE_SHARE,76,,489.3848556778661,489.3849737385255,0.0001180606594175515,76 -> 95
7113,TABLE_SHARE,76,,489.3848556778661,489.3849767943518,0.00012111648572954437,76 -> 56
7125,TABLE_SHARE,77,,489.3848794019258,489.3849772142934,9.78123675849929e-05,77 -> 85
7122,TABLE_SHARE,77,,489.3848794019258,489.3849790523868,9.965046103843633e-05,77 -> 66
7114,TABLE_SHARE,76,,489.3848556778661,489.3849915579422,0.00013588007612952424,76 -> 78
7111,TABLE_SHARE,76,,489.3848556778661,489.38499181285846,0.00013613499237408178,76 -> 64
7139,TABLE_SHARE,88,,490.431003860048,490.4310494428423,4.558279431421397e-05,88 -> 87
7134,TABLE_SHARE,88,,490.431003860048,490.4310520442093,4.8184161300923734e-05,88 -> 78
7137,TABLE_SHARE,88,,490.431003860048,490.43106834081374,6.448076572951322e-05,88 -> 89
